mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,0,-0.067084685,0.117976248,0.0773394257,0.242079347,0.128230989,0.113848358,0.0153011987,0.0599364303,256,28.0429688,0,0.00100000005,256,7179,6264,915,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,1,-0.0922575668,0.159452081,0.0443730466,0.166834727,0.111567557,0.0552671701,0.0129227312,0.0427512303,256,21.6171875,0,0.00100000005,256,5534,4734,800,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,2,-0.0933401659,0.150574431,0.0668218732,0.15948309,0.124056138,0.0354269519,0.013916607,0.049580019,256,24.2734375,0,0.00100000005,256,6214,5431,783,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,3,-0.0185285453,0.106607415,-0.0449450836,-0.0597679168,0.0431337878,0.102901705,0.0162692536,0.0677602887,256,32.578125,0,0.00100000005,256,8340,7265,1075,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,4,-0.0976603329,0.0314677618,0.0159318298,-0.150658771,-0.0502607375,0.100398034,0.0169185176,0.0732764751,256,31.4765625,0,0.00100000005,256,8058,7085,973,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,5,0.0403933711,0.104567476,0.0474552549,0.435158014,0.192416102,0.242741913,0.0132774087,0.0451301336,256,27.6679688,0,0.00100000005,256,7083,6093,990,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,6,0.0592114404,0.0807502791,-0.0263680369,0.16396302,0.113593683,0.0503693372,0.0152503084,0.0595384054,256,28.6953125,0,0.00100000005,256,7346,6498,848,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,7,0.00316647743,0.113946065,0.0566410087,0.387682796,0.173753545,0.213929251,0.0133468714,0.0456035733,256,29.0117188,0,0.00100000005,256,7427,6374,1053,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,8,-0.0144315343,0.104213901,0.000829365861,,,,,,,,,0.00100000005,256,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,9,0.0340803266,0.0906737596,0.0716325417,,,,,,,,,0.00100000005,256,,,0
