mesh,boundary,seed,point_index,x,y,z,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,0,-0.067084685,0.117976248,0.0773394257,0.128230989,0.00100000005,0.000500000024,0.2041253,0.184865832,0.0192594677,1.25787902,0.0758943111,0.0566348433,0.00798254926,0.00732751563,0.0652504042,0.0549811013,29.1552734,39.5615234,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,1,-0.0922575668,0.159452081,0.0443730466,0.111567557,0.00100000005,0.000500000024,0.161528677,0.148073107,0.0134555697,1.17473924,0.0499611199,0.0365055501,0.00621993141,0.00523315836,0.0396160483,0.0280432068,22.0322266,32.8505859,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,2,-0.0933401659,0.150574431,0.0668218732,0.124056138,0.00100000005,0.000500000024,0.166618571,0.14612639,0.0204921812,1.64799213,0.0425624326,0.0220702514,0.00640979502,0.00602384005,0.0420715213,0.0371575281,24.0732422,33.4462891,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,3,-0.0185285453,0.106607415,-0.0449450836,0.0431337878,0.00100000005,0.000500000024,-0.045844648,-0.0196627155,0.0261819325,1.68094993,0.0889784396,0.0627965033,0.00779329101,0.00778138638,0.0621930361,0.0620031692,31.8691406,47.7109375,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,4,-0.0976603329,0.0314677618,0.0159318298,-0.0502607375,0.00100000005,0.000500000024,-0.148837149,-0.112114012,0.0367231369,2.43810821,0.0985764116,0.0618532747,0.00784334447,0.00721779978,0.0629944876,0.0533469506,30.8818359,42.6640625,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,5,0.0403933711,0.104567476,0.0474552549,0.192416102,0.00100000005,0.000500000024,0.44072631,0.333445489,0.107280821,8.3749485,0.248310208,0.141029388,0.00614582887,0.00666290009,0.0386777185,0.0454597026,28.5566406,41.8740234,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,6,0.0592114404,0.0807502791,-0.0263680369,0.113593683,0.00100000005,0.000500000024,0.118934743,0.123311788,0.00437704474,0.269507825,0.00534106046,0.0097181052,0.00839162339,0.00784825813,0.0721094087,0.0630734339,30.0039062,40.5634766,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,7,0.00316647743,0.113946065,0.0566410087,0.173753545,0.00100000005,0.000500000024,0.389352739,0.319436908,0.0699158311,5.76944923,0.215599194,0.145683363,0.00602955418,0.00608773157,0.0372280553,0.0379499309,29.0009766,42.8183594,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,8,-0.0144315343,0.104213901,0.000829365861,0.0906117335,0.00100000005,0.000500000024,,,,,,,,,,,,,,,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,9,0.0340803266,0.0906737596,0.0716325417,0.196386635,0.00100000005,0.000500000024,,,,,,,,,,,,,,,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,10,-0.0811202973,0.0964908004,-0.0482416078,-0.0328711048,0.00100000005,0.000500000024,-0.171490937,-0.124220446,0.0472704917,3.43362927,0.13861984,0.091349341,0.00706811855,0.00669779861,0.0511573032,0.0459371582,30.2626953,41.0625,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,20369,11,-0.0107402578,0.180729836,-0.0448372886,0.12515229,0.00100000005,0.000500000024,0.08980266,0.110794269,0.0209916085,1.63609719,0.0353496298,0.0143580213,0.00715521537,0.00567407859,0.052425839,0.0329678506,24.2783203,34.0136719,1024,1024,0,0,1
