mesh,boundary,seed,point_index,x,y,z,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,0,-0.067084685,0.117976248,0.0773394257,0.128230989,0.00100000005,0.000500000024,0.237293437,0.197449878,0.0398435593,1.37519658,0.109062448,0.0692188889,0.0142990705,0.014672922,0.0523426384,0.0551154241,26.3085938,41.5117188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,1,-0.0922575668,0.159452081,0.0443730466,0.111567557,0.00100000005,0.000500000024,0.170774594,0.126577735,0.044196859,1.87604904,0.0592070371,0.0150101781,0.0123809166,0.011176561,0.0392414965,0.0319783688,23.09375,31.890625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,2,-0.0933401659,0.150574431,0.0668218732,0.124056138,0.00100000005,0.000500000024,0.171114907,0.14951393,0.0216009766,0.892423391,0.0470587686,0.025457792,0.012893525,0.0113103269,0.0425582044,0.0327484161,24.3671875,30.6875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,3,-0.0185285453,0.106607415,-0.0449450836,0.0431337878,0.00100000005,0.000500000024,-0.0193126053,0.00498519186,0.0242977962,0.787916541,0.0624463931,0.0381485969,0.016332021,0.014505011,0.068284139,0.0538612083,32.4882812,46.875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,4,-0.0976603329,0.0314677618,0.0159318298,-0.0502607375,0.00100000005,0.000500000024,-0.133285075,-0.113749005,0.0195360705,0.649877548,0.0830243379,0.0634882674,0.015575937,0.0144842202,0.0621081106,0.0537069142,31.7539062,39.7734375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,5,0.0403933711,0.104567476,0.0474552549,0.192416102,0.00100000005,0.000500000024,0.417387813,0.335824698,0.0815631151,3.09682822,0.224971712,0.143408597,0.013710198,0.012626431,0.0481202006,0.0408132523,27.4570312,41.2578125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,6,0.0592114404,0.0807502791,-0.0263680369,0.113593683,0.00100000005,0.000500000024,0.131022692,0.1174706,0.013552092,0.399196178,0.0174290091,0.00387691706,0.0178554244,0.0160920285,0.0816169381,0.0662920624,28.8085938,41.3085938,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,7,0.00316647743,0.113946065,0.0566410087,0.173753545,0.00100000005,0.000500000024,0.405618221,0.327236831,0.0783813894,3.20844293,0.231864676,0.153483286,0.0121471584,0.0122815697,0.0377736837,0.0386142582,27.3710938,45.3710938,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,8,-0.0144315343,0.104213901,0.000829365861,0.0906117335,0.00100000005,0.000500000024,,,,,,,,,,,,,,,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,9,0.0340803266,0.0906737596,0.0716325417,0.196386635,0.00100000005,0.000500000024,,,,,,,,,,,,,,,,,0
