mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,0,-0.067084685,0.117976248,0.0773394257,0.160279974,0.128230989,0.0320489854,0.00660359813,0.04465409,1024,192.367188,0,9.99999975e-06,1024,196984,182427,14557,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,1,-0.0922575668,0.159452081,0.0443730466,0.129319608,0.111567557,0.0177520514,0.00557273021,0.0318006463,1024,186.457031,0,9.99999975e-06,1024,190932,176518,14414,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,2,-0.0933401659,0.150574431,0.0668218732,0.143177405,0.124056138,0.0191212669,0.00548873143,0.0308492035,1024,142.865234,0,9.99999975e-06,1024,146294,135558,10736,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,3,-0.0185285453,0.106607415,-0.0449450836,0.0232371241,0.0431337878,0.0198966637,0.00715040974,0.0523554385,1024,260.058594,1,9.99999975e-06,1024,266300,246516,19784,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,4,-0.0976603329,0.0314677618,0.0159318298,-0.0702796429,-0.0502607375,0.0200189054,0.00741739292,0.0563381426,1024,172.369141,0,9.99999975e-06,1024,176506,164033,12473,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,5,0.0403933711,0.104567476,0.0474552549,0.259622782,0.192416102,0.0672066808,0.00678204931,0.0471001044,1024,209.330078,0,9.99999975e-06,1024,214354,198723,15631,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,6,0.0592114404,0.0807502791,-0.0263680369,0.105471082,0.113593683,0.00812260062,0.00759927183,0.0591349043,1024,173.329102,0,9.99999975e-06,1024,177489,164875,12614,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,7,0.00316647743,0.113946065,0.0566410087,0.262979388,0.173753545,0.0892258435,0.00610402087,0.038153287,1024,230.258789,0,9.99999975e-06,1024,235785,218205,17580,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,8,-0.0144315343,0.104213901,0.000829365861,,,,,,,,,9.99999975e-06,1024,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,9,0.0340803266,0.0906737596,0.0716325417,,,,,,,,,9.99999975e-06,1024,,,0
