mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,0,-0.067084685,0.117976248,0.0773394257,0.709626853,0.128230989,0.581395864,0.0584485196,0.874554753,256,8.69140625,0,0.00999999978,256,2225,1528,697,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,1,-0.0922575668,0.159452081,0.0443730466,0.558855474,0.111567557,0.447287917,0.0513884015,0.676036596,256,7.05859375,0,0.00999999978,256,1807,772,1035,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,2,-0.0933401659,0.150574431,0.0668218732,0.540328085,0.124056138,0.416271955,0.0527827181,0.713219941,256,8.51171875,0,0.00999999978,256,2179,1437,742,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,3,-0.0185285453,0.106607415,-0.0449450836,-0.360529482,0.0431337878,0.403663278,0.0439818911,0.495208144,256,7.0546875,0,0.00999999978,256,1806,799,1007,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,4,-0.0976603329,0.0314677618,0.0159318298,-0.639240026,-0.0502607375,0.588979304,0.0549432971,0.772804081,256,9.578125,0,0.00999999978,256,2452,1677,775,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,5,0.0403933711,0.104567476,0.0474552549,1.79465187,0.192416102,1.60223579,0.0508319922,0.661476254,256,6.7421875,0,0.00999999978,256,1726,707,1019,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,6,0.0592114404,0.0807502791,-0.0263680369,0.331303865,0.113593683,0.217710182,0.043255724,0.478990734,256,7.84765625,0,0.00999999978,256,2009,1282,727,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,7,0.00316647743,0.113946065,0.0566410087,1.59345913,0.173753545,1.41970563,0.0404236764,0.418322861,256,6.73046875,0,0.00999999978,256,1723,674,1049,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,8,-0.0144315343,0.104213901,0.000829365861,,,,,,,,,0.00999999978,256,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,9,0.0340803266,0.0906737596,0.0716325417,,,,,,,,,0.00999999978,256,,,0
