mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,0,-0.067084685,0.117976248,0.0773394257,0.670874834,0.128230989,0.542643845,0.104143679,0.69413799,64,8.375,0,0.00999999978,64,536,354,182,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,1,-0.0922575668,0.159452081,0.0443730466,0.366106093,0.111567557,0.254538536,0.101961195,0.665349424,64,7.578125,0,0.00999999978,64,485,254,231,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,2,-0.0933401659,0.150574431,0.0668218732,0.507105708,0.124056138,0.383049577,0.113503821,0.824519455,64,8.390625,0,0.00999999978,64,537,337,200,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,3,-0.0185285453,0.106607415,-0.0449450836,-0.325051188,0.0431337878,0.368184984,0.106590338,0.727136016,64,7.265625,0,0.00999999978,64,465,189,276,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,4,-0.0976603329,0.0314677618,0.0159318298,-0.869512916,-0.0502607375,0.819252193,0.10147696,0.659044623,64,8.796875,0,0.00999999978,64,563,379,184,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,5,0.0403933711,0.104567476,0.0474552549,1.80969024,0.192416102,1.61727417,0.0970825851,0.603201807,64,6.453125,0,0.00999999978,64,413,169,244,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,6,0.0592114404,0.0807502791,-0.0263680369,0.286235511,0.113593683,0.172641829,0.0845270157,0.457268238,64,7.5,0,0.00999999978,64,480,282,198,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,7,0.00316647743,0.113946065,0.0566410087,1.60586762,0.173753545,1.43211412,0.0832679346,0.443747163,64,6.1875,0,0.00999999978,64,396,146,250,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,8,-0.0144315343,0.104213901,0.000829365861,,,,,,,,,0.00999999978,64,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,9,0.0340803266,0.0906737596,0.0716325417,,,,,,,,,0.00999999978,64,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,10,-0.0811202973,0.0964908004,-0.0482416078,-0.912848353,-0.0328711048,0.879977226,0.108415768,0.752254665,64,9.609375,0,0.00999999978,64,615,432,183,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,11,-0.0107402578,0.180729836,-0.0448372886,-0.0247505363,0.12515229,0.149902821,0.158694044,1.611763,64,6.671875,0,0.00999999978,64,427,156,271,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,12,-0.0611755028,0.199949145,-0.0343294628,0.66858995,0.104444191,0.564145744,0.12150833,0.944913566,64,5.15625,0,0.00999999978,64,330,139,191,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,13,-0.0350626484,0.210224673,0.00687460089,,,,,,,,,0.00999999978,64,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,14,0.0210043043,0.0194579698,0.0588089526,-0.134842753,0.0992712229,0.234113976,0.131725878,1.1105094,64,9.75,0,0.00999999978,64,624,428,196,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,15,-0.0103540719,0.158047348,0.0397412069,0.999335945,0.18743448,0.81190145,0.106029555,0.719505012,64,7.3125,0,0.00999999978,64,468,277,191,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,16,-0.039521385,0.102026179,0.0672486871,0.916698158,0.129753485,0.786944687,0.100868352,0.651163161,64,6.453125,0,0.00999999978,64,413,227,186,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,17,0.0405099392,0.129948974,0.0078132255,1.31909537,0.178272143,1.14082325,0.090891026,0.528715432,64,6.453125,0,0.00999999978,64,413,154,259,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,18,-0.0479585342,0.144119784,-0.0611163676,-0.288072079,0.0350448787,0.323116958,0.129853725,1.07916749,64,8.25,0,0.00999999978,64,528,324,204,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,19,0.0156902131,0.126337081,-0.0448027514,0.11867702,0.0972245336,0.0214524865,0.0986995474,0.623462498,64,8.0625,0,0.00999999978,64,516,322,194,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,20,-0.00702939322,0.0225085281,-0.0322350897,-0.947134554,-0.0167559553,0.930378616,0.088769488,0.504321396,64,7.640625,0,0.00999999978,64,489,232,257,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,21,-0.0422468856,0.186354056,0.0362586714,0.662810087,0.180365831,0.482444257,0.0940643772,0.566278875,64,5.625,0,0.00999999978,64,360,203,157,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,22,-0.0139228515,0.0688166171,-0.0603689514,-0.651054204,-0.00547518581,0.64557904,0.0815540925,0.425668508,64,8.578125,0,0.00999999978,64,549,345,204,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,23,0.0599506907,0.115139082,0.0195783097,1.33466065,0.194668084,1.13999259,0.109876342,0.772659898,64,7.734375,0,0.00999999978,64,495,303,192,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,24,0.0203218441,0.192576095,-0.00220530643,0.52186203,0.210692629,0.311169386,0.0915813074,0.536776662,64,5.640625,0,0.00999999978,64,361,199,162,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,25,-0.0995398015,-0.0212173685,0.0726171285,-0.315574318,-0.0481400415,0.267434269,0.0774665326,0.384068072,64,9.546875,0,0.00999999978,64,611,459,152,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,26,-0.0744079873,0.177519768,-0.106887363,,,,,,,,,0.00999999978,64,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,27,-0.124111302,-0.011293429,-0.0103977034,-0.3922005,-0.145802438,0.246398062,0.0781627819,0.391002893,64,9.421875,0,0.00999999978,64,603,456,147,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,28,0.0519449562,0.0162660666,0.0591917522,0.456014812,0.127402768,0.32861203,0.105159543,0.707745969,64,10.78125,0,0.00999999978,64,690,504,186,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,29,-0.0585225783,0.00320395734,-0.0732873678,-0.59310627,-0.128605992,0.464500278,0.0756713375,0.366473675,64,10.015625,0,0.00999999978,64,641,488,153,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,30,0.0981892645,0.102299035,0.00765402801,0.606623709,0.208142325,0.398481369,0.103558466,0.68635875,64,8.859375,0,0.00999999978,64,567,410,157,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,31,-0.122722015,0.15032202,0.0847506225,0.0794545114,0.112350628,0.0328961164,0.0884517282,0.500717282,64,7.03125,0,0.00999999978,64,450,303,147,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,32,-0.126045391,0.159733072,-0.0730734691,-0.279242396,-0.0393857881,0.239856601,0.0966348648,0.597651005,64,7.203125,0,0.00999999978,64,461,301,160,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,33,-0.0983680263,-0.0331287496,-0.00647430168,-0.412993014,-0.137971073,0.27502194,0.0838663951,0.450148612,64,10.515625,0,0.00999999978,64,673,507,166,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,34,0.00673722336,0.176301077,-0.0743633881,0.0258953553,0.108674906,0.0827795491,0.0797399729,0.406941622,64,8.890625,0,0.00999999978,64,569,407,162,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,35,-0.0503399298,0.211527303,-0.0383891836,0.131270885,0.122798197,0.0084726885,0,0,64,1,0,0.00999999978,64,64,0,64,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,36,0.0148268193,0.0847808868,-0.0934574604,-0.278915673,0.00615024567,0.285065919,0.0854641274,0.467463493,64,10.265625,0,0.00999999978,64,657,490,167,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,37,0.0319901258,0.191760778,-0.0363632925,0.313997328,0.187387615,0.126609713,0.0700579733,0.314119637,64,6.6875,0,0.00999999978,64,428,265,163,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,38,-0.0853141919,0.158831939,-0.108684674,-0.378507912,-0.0351669267,0.343340993,0.0787004083,0.396400303,64,7.71875,0,0.00999999978,64,494,324,170,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,39,0.0283567104,-0.0187174622,-0.0427036844,-0.298641324,-0.0330644362,0.265576899,0.0748421997,0.358486712,64,9.8125,0,0.00999999978,64,628,469,159,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,40,-0.0140882032,0.0375561714,0.100748047,0.321371138,0.12421602,0.197155118,0.103832617,0.689997613,64,8.859375,0,0.00999999978,64,567,377,190,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,41,-0.00525987009,0.218332782,0.0348649211,0.249605045,0.247937828,0.00166721642,0,0,64,1,0,0.00999999978,64,64,0,64,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,42,-0.0953152403,0.106770851,-0.078811042,-0.456037939,-0.0673554316,0.388682514,0.0931074917,0.554816365,64,9.171875,0,0.00999999978,64,587,418,169,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,43,-0.101107672,0.0862035453,0.0917894393,,,,,,,,,0.00999999978,64,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,44,-0.0376733541,-0.0209970176,-0.0135668842,-0.55509758,-0.0722372532,0.482860327,0.0861150548,0.474611342,64,9.609375,0,0.00999999978,64,615,471,144,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,45,-0.107621983,0.062222179,-0.0391345434,-0.66463697,-0.0845343471,0.580102623,0.0912467465,0.532862008,64,8.578125,0,0.00999999978,64,549,382,167,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,46,-0.124964274,0.105792344,-0.0179618821,-0.673882961,-0.0371338129,0.636749148,0.0910184458,0.530198932,64,9.25,0,0.00999999978,64,592,391,201,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,47,0.0268910825,0.194390982,0.0538781397,0.402905613,0.275160193,0.12774542,0.0463767201,0.137651205,64,6.21875,0,0.00999999978,64,398,263,135,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,48,0.0775520578,-0.0479117967,-0.0735618696,-0.0962685198,-0.0439216085,0.0523469113,0.0612161011,0.239834294,64,9.421875,0,0.00999999978,64,603,459,144,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12409,49,0.170051157,0.0868795365,-0.0763519406,0.233616412,0.180578768,0.0530376434,0.0468530357,0.140493229,64,8.53125,0,0.00999999978,64,546,410,136,1
