mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,0,-0.067084685,0.117976248,0.0773394257,0.218296513,0.128230989,0.090065524,0.00754888123,0.0583532639,1024,28.0224609,0,0.00100000005,1024,28695,25159,3536,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,1,-0.0922575668,0.159452081,0.0443730466,0.16021508,0.111567557,0.0486475229,0.0058990703,0.0356342085,1024,21.5839844,0,0.00100000005,1024,22102,18948,3154,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,2,-0.0933401659,0.150574431,0.0668218732,0.17115733,0.124056138,0.0471011922,0.00658764364,0.0444385819,1024,23.3662109,0,0.00100000005,1024,23927,20819,3108,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,3,-0.0185285453,0.106607415,-0.0449450836,-0.030473819,0.0431337878,0.0736076087,0.00756059354,0.0585344769,1024,30.8935547,0,0.00100000005,1024,31635,27545,4090,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,4,-0.0976603329,0.0314677618,0.0159318298,-0.145189419,-0.0502607375,0.0949286819,0.00771010062,0.0608723462,1024,31.3173828,0,0.00100000005,1024,32069,28464,3605,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,5,0.0403933711,0.104567476,0.0474552549,0.422141552,0.192416102,0.22972545,0.00660937233,0.0447322167,1024,27.9267578,0,0.00100000005,1024,28597,24700,3897,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,6,0.0592114404,0.0807502791,-0.0263680369,0.150052816,0.113593683,0.036459133,0.00786415674,0.0633292422,1024,28.3349609,0,0.00100000005,1024,29015,25482,3533,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,7,0.00316647743,0.113946065,0.0566410087,0.397003263,0.173753545,0.223249719,0.00626540743,0.0401974581,1024,28.8427734,0,0.00100000005,1024,29535,25437,4098,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,8,-0.0144315343,0.104213901,0.000829365861,,,,,,,,,0.00100000005,1024,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,13369,9,0.0340803266,0.0906737596,0.0716325417,,,,,,,,,0.00100000005,1024,,,0
